TimeStamp,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,RH2M,WD10M,WS10M,PS,PRECTOTCORR
2021-08-16 09:00:00+00:00,2021,8,16,9,216.08,100.55,12.77,94.56,13.02,7.25,99.91,0.71
2021-08-16 10:00:00+00:00,2021,8,16,10,274.01,124.62,13.26,91.69,10.96,6.65,99.93,0.4
2021-08-16 11:00:00+00:00,2021,8,16,11,390.73,180.08,13.31,90.25,8.67,6.03,99.95,0.18
2021-08-16 12:00:00+00:00,2021,8,16,12,379.77,172.08,13.21,89.38,3.92,5.57,99.95,0.09
2021-08-16 13:00:00+00:00,2021,8,16,13,355.47,159.5,13.08,89.06,1.8,5.05,99.94,0.04
2021-08-16 14:00:00+00:00,2021,8,16,14,296.01,127.25,12.98,88.56,1.31,4.81,99.96,0.02
2021-08-16 15:00:00+00:00,2021,8,16,15,190.12,81.55,12.58,88.69,4.77,4.16,99.98,0.01
2021-08-16 16:00:00+00:00,2021,8,16,16,76.09,32.48,11.94,91.38,9.77,3.52,100.04,0.01
2021-08-16 17:00:00+00:00,2021,8,16,17,0,0,10.55,100,28.2,2.86,100.07,0.01
2021-08-16 18:00:00+00:00,2021,8,16,18,0,0,10.23,100,43.95,2.89,100.08,0.02
2021-08-16 19:00:00+00:00,2021,8,16,19,0,0,10.23,100,49.86,3.18,100.13,0.02
2021-08-16 20:00:00+00:00,2021,8,16,20,0,0,10.25,100,48.86,3.15,100.18,0.02
2021-08-16 21:00:00+00:00,2021,8,16,21,0,0,10.18,100,48.39,3.06,100.17,0.02
2021-08-16 22:00:00+00:00,2021,8,16,22,0,0,10.07,100,47.87,2.95,100.16,0.02
2021-08-16 23:00:00+00:00,2021,8,16,23,0,0,9.99,100,45.25,2.83,100.15,0.02
2021-08-17 00:00:00+00:00,2021,8,17,0,0,0,9.98,100,44.09,2.65,100.17,0.02
2021-08-17 01:00:00+00:00,2021,8,17,1,0,0,9.98,100,47.28,2.64,100.14,0.03
2021-08-17 02:00:00+00:00,2021,8,17,2,0,0,10.01,100,51.25,2.51,100.12,0.03
2021-08-17 03:00:00+00:00,2021,8,17,3,0,0,10.08,100,59.72,2.27,100.09,0.02
2021-08-17 04:00:00+00:00,2021,8,17,4,0,0,9.98,100,69.92,2.38,100.08,0.02
2021-08-17 05:00:00+00:00,2021,8,17,5,0,0,9.78,100,72.26,2.74,100.08,0.01
2021-08-17 06:00:00+00:00,2021,8,17,6,7.82,2.05,9.79,100,66.23,2.77,100.1,0.02
2021-08-17 07:00:00+00:00,2021,8,17,7,56.89,24.83,10.81,96.81,51.92,2.8,100.16,0.01
2021-08-17 08:00:00+00:00,2021,8,17,8,114.85,52.12,11.62,91.81,50.79,3.38,100.18,0.01
2021-08-17 09:00:00+00:00,2021,8,17,9,181.4,84.5,12.04,88.62,53.72,4.34,100.18,0.01
2021-08-17 10:00:00+00:00,2021,8,17,10,228.01,108.15,12.42,85.25,51.35,5.63,100.17,0.01
2021-08-17 11:00:00+00:00,2021,8,17,11,319.22,148.3,12.65,84.31,51.19,6.76,100.08,0
2021-08-17 12:00:00+00:00,2021,8,17,12,207.33,99.3,12.98,83.5,44.42,7.39,100.05,0
2021-08-17 13:00:00+00:00,2021,8,17,13,104.84,50.7,12.69,84.19,41.94,7.41,100,0.01
2021-08-17 14:00:00+00:00,2021,8,17,14,89.49,41.98,12.41,86.5,41.25,6.99,100,0.07
2021-08-17 15:00:00+00:00,2021,8,17,15,41.75,18.23,12.05,90.44,46.38,6.43,99.97,0.4
2021-08-17 16:00:00+00:00,2021,8,17,16,32.84,15.12,11.87,93.5,44.55,6.91,99.92,1.4
2021-08-17 17:00:00+00:00,2021,8,17,17,0,0,11.76,94.94,39.46,7.52,99.95,2.13
2021-08-17 18:00:00+00:00,2021,8,17,18,0,0,11.67,95.31,42.95,8.34,99.95,1.32
2021-08-17 19:00:00+00:00,2021,8,17,19,0,0,11.76,95.5,52.14,9.23,99.93,0.56
2021-08-17 20:00:00+00:00,2021,8,17,20,0,0,11.9,95.75,54.66,10.49,99.92,0.74
2021-08-17 21:00:00+00:00,2021,8,17,21,0,0,12.04,95.88,47.13,11.4,99.93,0.82
2021-08-17 22:00:00+00:00,2021,8,17,22,0,0,12.16,95.94,35.81,11.41,99.93,0.85
2021-08-17 23:00:00+00:00,2021,8,17,23,0,0,12.25,96.31,26.73,10.22,99.98,0.62
2021-08-18 00:00:00+00:00,2021,8,18,0,0,0,12.29,96.69,22.04,8.3,100,0.38
2021-08-18 01:00:00+00:00,2021,8,18,1,0,0,12.26,96.81,20.29,7.02,100.01,0.24
2021-08-18 02:00:00+00:00,2021,8,18,2,0,0,12.13,97.12,17.16,5.85,100.03,0.15
2021-08-18 03:00:00+00:00,2021,8,18,3,0,0,11.95,97.88,17.74,4.79,100.04,0.09
2021-08-18 04:00:00+00:00,2021,8,18,4,0,0,11.69,99.19,30.22,3.9,100.04,0.06
2021-08-18 05:00:00+00:00,2021,8,18,5,0,0,11.56,99.62,42.34,3.87,100.02,0.06
2021-08-18 06:00:00+00:00,2021,8,18,6,7.73,1.95,11.55,99.5,45.87,3.91,100.02,0.07
2021-08-18 07:00:00+00:00,2021,8,18,7,39.2,17.58,12.18,96.69,43.86,4.53,100.04,0.16
2021-08-18 08:00:00+00:00,2021,8,18,8,50.91,23.55,12.62,95.25,38.31,5.32,100.09,0.17
2021-08-18 09:00:00+00:00,2021,8,18,9,93.75,45.08,12.64,95.44,38.22,5.78,100.08,0.2
2021-08-18 10:00:00+00:00,2021,8,18,10,111.83,55.05,12.88,94.69,34.7,6.69,100.05,0.23
2021-08-18 11:00:00+00:00,2021,8,18,11,141.27,70.42,13.15,94.25,26.67,7.18,100.03,0.24
2021-08-18 12:00:00+00:00,2021,8,18,12,123.43,63.02,13.24,94,22.12,7.13,99.99,0.21
2021-08-18 13:00:00+00:00,2021,8,18,13,78.28,39.17,13.1,94.38,23.05,6.77,99.93,0.16
2021-08-18 14:00:00+00:00,2021,8,18,14,65.08,30.48,13.01,94.38,22.77,6.59,99.9,0.11
2021-08-18 15:00:00+00:00,2021,8,18,15,31.96,13.8,12.86,94.56,16.54,6.35,99.88,0.07
2021-08-18 16:00:00+00:00,2021,8,18,16,30.64,13.88,12.47,95.75,8.65,5.46,99.87,0.08
2021-08-18 17:00:00+00:00,2021,8,18,17,0,0,11.79,98.38,1.7,4.51,99.87,0.08
2021-08-18 18:00:00+00:00,2021,8,18,18,0,0,11.5,98.88,359.3,4.39,99.92,0.07
2021-08-18 19:00:00+00:00,2021,8,18,19,0,0,11.26,99.19,0.22,4.17,99.99,0.14
2021-08-18 20:00:00+00:00,2021,8,18,20,0,0,10.79,100,4.85,4.14,100.05,0.16
2021-08-18 21:00:00+00:00,2021,8,18,21,0,0,10.74,100,13.92,4.21,100.1,0.18
2021-08-18 22:00:00+00:00,2021,8,18,22,0,0,10.68,100,24.47,4.44,100.12,0.18
2021-08-18 23:00:00+00:00,2021,8,18,23,0,0,10.44,100,32.47,5.03,100.14,0.25
2021-08-19 00:00:00+00:00,2021,8,19,0,0,0,10.36,100,37.68,5.57,100.13,0.27
2021-08-19 01:00:00+00:00,2021,8,19,1,0,0,10.36,100,40.96,5.92,100.11,0.41
2021-08-19 02:00:00+00:00,2021,8,19,2,0,0,10.32,99.69,40.18,6.23,100.07,0.41
2021-08-19 03:00:00+00:00,2021,8,19,3,0,0,10.33,99.31,35.98,6.45,100.02,0.41
2021-08-19 04:00:00+00:00,2021,8,19,4,0,0,10.3,98.5,28.28,6.21,100.01,0.39
2021-08-19 05:00:00+00:00,2021,8,19,5,0,0,10.43,97.06,22.46,6.17,100.05,0.34
2021-08-19 06:00:00+00:00,2021,8,19,6,9.41,2.48,10.55,95.38,18.32,6.43,100.12,0.37
2021-08-19 07:00:00+00:00,2021,8,19,7,102.74,41.98,11.05,91.62,11.24,6.45,100.18,0.28
2021-08-19 08:00:00+00:00,2021,8,19,8,223.08,97.42,11.49,87.81,4.23,6.59,100.24,0.29
2021-08-19 09:00:00+00:00,2021,8,19,9,387.77,172.55,11.87,84.19,352.88,7.05,100.28,0.29
2021-08-19 10:00:00+00:00,2021,8,19,10,482.22,213.27,12.01,81.38,344.44,7.25,100.32,0.23
2021-08-19 11:00:00+00:00,2021,8,19,11,577.51,256.6,12.14,77.38,340.7,7.45,100.35,0.18
2021-08-19 12:00:00+00:00,2021,8,19,12,572.18,253.42,12.31,74.44,341.11,7.57,100.35,0.15
2021-08-19 13:00:00+00:00,2021,8,19,13,505.98,224.73,12.4,73.12,343.05,7.52,100.35,0.12
2021-08-19 14:00:00+00:00,2021,8,19,14,396.91,172.75,12.28,73.06,345.4,7.56,100.4,0.11
2021-08-19 15:00:00+00:00,2021,8,19,15,255.99,110.3,12,74.94,348.98,7.31,100.46,0.09
2021-08-19 16:00:00+00:00,2021,8,19,16,105.64,44.3,11.46,79.06,355.5,6.16,100.48,0.06
2021-08-19 17:00:00+00:00,2021,8,19,17,0,0,10.33,87.69,2.65,4.84,100.53,0.06
2021-08-19 18:00:00+00:00,2021,8,19,18,0,0,9.95,90.62,5.79,4.82,100.61,0.06
2021-08-19 19:00:00+00:00,2021,8,19,19,0,0,9.78,91.62,5.32,4.9,100.71,0.06
2021-08-19 20:00:00+00:00,2021,8,19,20,0,0,9.68,92,7.66,4.65,100.75,0.05
2021-08-19 21:00:00+00:00,2021,8,19,21,0,0,9.43,92.69,11.34,4.45,100.77,0.03
2021-08-19 22:00:00+00:00,2021,8,19,22,0,0,9.22,93.5,12.68,4.38,100.8,0.06
2021-08-19 23:00:00+00:00,2021,8,19,23,0,0,9.1,94.06,15.22,4.2,100.81,0.09
2021-08-20 00:00:00+00:00,2021,8,20,0,0,0,8.9,94.06,19.8,3.81,100.79,0.04
2021-08-20 01:00:00+00:00,2021,8,20,1,0,0,8.8,91.88,13.72,3.35,100.83,0.05
2021-08-20 02:00:00+00:00,2021,8,20,2,0,0,9.03,88,10.19,2.68,100.82,0.15
2021-08-20 03:00:00+00:00,2021,8,20,3,0,0,9.24,84.62,28.16,1.95,100.77,0.12
2021-08-20 04:00:00+00:00,2021,8,20,4,0,0,9.32,82.56,54.98,1.53,100.77,0.17
2021-08-20 05:00:00+00:00,2021,8,20,5,0,0,9.14,82.88,98.76,1.68,100.78,0.07
2021-08-20 06:00:00+00:00,2021,8,20,6,12.45,3.42,8.76,84.69,115.03,2.52,100.75,0.01
2021-08-20 07:00:00+00:00,2021,8,20,7,99.71,42.42,9.27,82.81,125.96,2.74,100.72,0
2021-08-20 08:00:00+00:00,2021,8,20,8,242.56,106.1,10.05,77.31,132.59,2.73,100.69,0
2021-08-20 09:00:00+00:00,2021,8,20,9,360.77,157.67,10.98,70.44,146.85,2.23,100.65,0
2021-08-20 10:00:00+00:00,2021,8,20,10,409.79,183.15,11.63,62.69,176.19,1.59,100.6,0
2021-08-20 11:00:00+00:00,2021,8,20,11,361.73,168.17,11.9,58.62,208.94,1.67,100.53,0
2021-08-20 12:00:00+00:00,2021,8,20,12,250.41,120.02,12.21,55.69,192.59,1.67,100.35,0.01
2021-08-20 13:00:00+00:00,2021,8,20,13,157.85,76.27,12.48,53.06,176.06,1.1,100.19,0.01
2021-08-20 14:00:00+00:00,2021,8,20,14,123.98,57.75,12.46,52.44,275.77,0.82,100.13,0
2021-08-20 15:00:00+00:00,2021,8,20,15,46.55,20.1,11.96,58.06,299.44,1.67,100.12,0
2021-08-20 16:00:00+00:00,2021,8,20,16,38.55,17.2,11.19,65.56,329,1.6,100.05,0
2021-08-20 17:00:00+00:00,2021,8,20,17,0,0,10.36,72.19,344.2,1.94,100.04,0
2021-08-20 18:00:00+00:00,2021,8,20,18,0,0,9.97,76.19,16.42,2.2,100,0
2021-08-20 19:00:00+00:00,2021,8,20,19,0,0,9.69,79.75,39.85,3.19,100,0
2021-08-20 20:00:00+00:00,2021,8,20,20,0,0,9.73,81.19,53.11,4.18,99.93,0
2021-08-20 21:00:00+00:00,2021,8,20,21,0,0,9.84,81.62,54.27,5.04,99.83,0
2021-08-20 22:00:00+00:00,2021,8,20,22,0,0,9.97,81.94,51.25,6.08,99.72,0
2021-08-20 23:00:00+00:00,2021,8,20,23,0,0,10.01,83,51.28,7.35,99.59,0
2021-08-21 00:00:00+00:00,2021,8,21,0,0,0,10.15,83.94,50.7,8.26,99.5,0.01
2021-08-21 01:00:00+00:00,2021,8,21,1,0,0,10.25,85.38,52.63,9.2,99.4,0.09
2021-08-21 02:00:00+00:00,2021,8,21,2,0,0,10.36,85.69,56.96,10.51,99.27,0.85
2021-08-21 03:00:00+00:00,2021,8,21,3,0,0,10.31,87.5,59.47,12.02,99.13,2.88
2021-08-21 04:00:00+00:00,2021,8,21,4,0,0,10.45,90.69,55.41,12.92,99.04,3.97
2021-08-21 05:00:00+00:00,2021,8,21,5,0,0,11.03,92.69,47.98,13.31,99.04,3.89
2021-08-21 06:00:00+00:00,2021,8,21,6,11,3.2,11.69,93.75,36.95,13.71,99.08,1.87
2021-08-21 07:00:00+00:00,2021,8,21,7,87.51,36.05,12.13,92.94,24.56,13.31,99.13,0.84
2021-08-21 08:00:00+00:00,2021,8,21,8,212.25,94.45,12.39,85.81,16.63,13.27,99.2,0.55
2021-08-21 09:00:00+00:00,2021,8,21,9,261.94,118.8,12.61,78,14.77,14.23,99.26,0.39
2021-08-21 10:00:00+00:00,2021,8,21,10,319.93,141.15,12.64,78.12,18.09,14.75,99.31,0.91
2021-08-21 11:00:00+00:00,2021,8,21,11,273.59,131.77,12.65,80.44,19.11,14.84,99.35,1.22
2021-08-21 12:00:00+00:00,2021,8,21,12,294.05,140.35,12.58,82.06,16.77,14.49,99.38,1.2
2021-08-21 13:00:00+00:00,2021,8,21,13,366.03,169,12.15,84.75,13.36,13.76,99.42,1.2
2021-08-21 14:00:00+00:00,2021,8,21,14,254.14,116.5,11.8,86.5,6.22,12.95,99.49,1.08
2021-08-21 15:00:00+00:00,2021,8,21,15,145.9,64.27,11.54,86.31,355.92,11.84,99.6,0.97
2021-08-21 16:00:00+00:00,2021,8,21,16,64.53,26.92,11.27,85.25,348.68,10.4,99.71,0.75
2021-08-21 17:00:00+00:00,2021,8,21,17,6.43,0.92,11.09,85,342.54,9.17,99.86,0.45
2021-08-21 18:00:00+00:00,2021,8,21,18,0,0,10.98,84.31,335.64,8.26,99.99,0.35
2021-08-21 19:00:00+00:00,2021,8,21,19,0,0,10.87,83.44,329.39,7.47,100.11,0.24
2021-08-21 20:00:00+00:00,2021,8,21,20,0,0,10.56,83.44,322.74,6.37,100.25,0.11
2021-08-21 21:00:00+00:00,2021,8,21,21,0,0,10.4,82.88,317.51,5.39,100.33,0.08
2021-08-21 22:00:00+00:00,2021,8,21,22,0,0,10.12,82.88,314.62,4.67,100.39,0.04
2021-08-21 23:00:00+00:00,2021,8,21,23,0,0,9.93,83.12,310.14,3.93,100.43,0.02
2021-08-22 00:00:00+00:00,2021,8,22,0,0,0,9.65,84.06,306.93,3.38,100.44,0.03
2021-08-22 01:00:00+00:00,2021,8,22,1,0,0,9.51,84.25,304.57,3.35,100.46,0.02
2021-08-22 02:00:00+00:00,2021,8,22,2,0,0,9.3,83.81,296.8,3.09,100.43,0.03
2021-08-22 03:00:00+00:00,2021,8,22,3,0,0,9.1,83.81,287.01,2.84,100.42,0.03
2021-08-22 04:00:00+00:00,2021,8,22,4,0,0,8.87,84.25,278.62,2.54,100.45,0.03
2021-08-22 05:00:00+00:00,2021,8,22,5,0,0,8.52,85.62,271.38,2.36,100.51,0.03
2021-08-22 06:00:00+00:00,2021,8,22,6,19.23,5.52,8.33,86.12,259.92,1.91,100.57,0.03
2021-08-22 07:00:00+00:00,2021,8,22,7,167.17,69.4,9.12,83.5,238.33,1.56,100.59,0.04
2021-08-22 08:00:00+00:00,2021,8,22,8,353.56,151.67,9.41,79.81,237.16,1.5,100.63,0.14
2021-08-22 09:00:00+00:00,2021,8,22,9,498.74,216.65,9.79,76.12,254.73,1.31,100.65,0.04
2021-08-22 10:00:00+00:00,2021,8,22,10,604.66,264.95,10.33,74.06,285.01,1.53,100.63,0.03
2021-08-22 11:00:00+00:00,2021,8,22,11,651.15,286.45,10.82,73.31,298.16,2.25,100.57,0.03
2021-08-22 12:00:00+00:00,2021,8,22,12,638.55,280.27,11.1,74,298.32,3.45,100.52,0.02
2021-08-22 13:00:00+00:00,2021,8,22,13,565.9,248.42,11.1,74.94,293.62,4.34,100.45,0.01
2021-08-22 14:00:00+00:00,2021,8,22,14,446.03,193.25,10.92,75.31,286.57,4.82,100.4,0
2021-08-22 15:00:00+00:00,2021,8,22,15,279.77,119.23,10.62,75.62,278.65,5.04,100.36,0
2021-08-22 16:00:00+00:00,2021,8,22,16,106.04,43.55,10.06,77.12,270.11,5.12,100.35,0
2021-08-22 17:00:00+00:00,2021,8,22,17,7.88,1.42,8.82,83.12,261.39,4.65,100.36,0
2021-08-22 18:00:00+00:00,2021,8,22,18,0,0,8.24,85.44,251.06,4.7,100.38,0
2021-08-22 19:00:00+00:00,2021,8,22,19,0,0,7.83,87.25,238.33,4.42,100.35,0
2021-08-22 20:00:00+00:00,2021,8,22,20,0,0,7.59,88.38,224.44,4.36,100.3,0
2021-08-22 21:00:00+00:00,2021,8,22,21,0,0,7.44,89.12,215.02,4.38,100.26,0
2021-08-22 22:00:00+00:00,2021,8,22,22,0,0,7.22,90.38,213.53,4.46,100.2,0
2021-08-22 23:00:00+00:00,2021,8,22,23,0,0,7.01,91.06,212.88,4.64,100.11,0
2021-08-23 00:00:00+00:00,2021,8,23,0,0,0,6.81,91.69,215.35,4.57,100.03,0
2021-08-23 01:00:00+00:00,2021,8,23,1,0,0,6.66,91.88,220.82,4.36,99.95,0
2021-08-23 02:00:00+00:00,2021,8,23,2,0,0,6.54,92,227.27,4.27,99.87,0
2021-08-23 03:00:00+00:00,2021,8,23,3,0,0,6.42,91.94,230.21,4.24,99.81,0
2021-08-23 04:00:00+00:00,2021,8,23,4,0,0,6.22,92.19,230.99,4.06,99.81,0
2021-08-23 05:00:00+00:00,2021,8,23,5,0,0,6.02,92.25,229.77,3.84,99.83,0
2021-08-23 06:00:00+00:00,2021,8,23,6,15.78,4.42,5.92,91.06,226.28,3.62,99.87,0
2021-08-23 07:00:00+00:00,2021,8,23,7,160.69,65.9,6.75,84.19,221.66,3.55,99.9,0
2021-08-23 08:00:00+00:00,2021,8,23,8,340.87,145.1,7.65,76.25,218.17,3.2,99.93,0
2021-08-23 09:00:00+00:00,2021,8,23,9,536.03,230.92,8.8,67.44,217.56,2.1,99.95,0
2021-08-23 10:00:00+00:00,2021,8,23,10,627.7,273.52,10.57,56,335.95,0.28,99.95,0
2021-08-23 11:00:00+00:00,2021,8,23,11,607.17,264.6,11.88,54,358.75,2.28,99.94,0
2021-08-23 12:00:00+00:00,2021,8,23,12,679.23,296.02,11.9,58.25,350.94,3.57,99.92,0
2021-08-23 13:00:00+00:00,2021,8,23,13,605.69,262.65,11.45,62.5,345.69,3.91,99.9,0
2021-08-23 14:00:00+00:00,2021,8,23,14,496.59,213.6,10.94,65.38,341.07,3.65,99.91,0
2021-08-23 15:00:00+00:00,2021,8,23,15,314.9,133.08,10.44,67,337.68,3.01,99.94,0
2021-08-23 16:00:00+00:00,2021,8,23,16,131.7,53.3,9.76,69.5,325.27,2.21,99.98,0
2021-08-23 17:00:00+00:00,2021,8,23,17,8.57,1.67,8.56,76,303.32,1.77,100.04,0
2021-08-23 18:00:00+00:00,2021,8,23,18,0,0,8.15,76.44,280.61,1.64,100.08,0
2021-08-23 19:00:00+00:00,2021,8,23,19,0,0,7.95,75.06,254.74,1.64,100.11,0
2021-08-23 20:00:00+00:00,2021,8,23,20,0,0,7.73,74.88,231.4,1.91,100.14,0
2021-08-23 21:00:00+00:00,2021,8,23,21,0,0,7.38,76.12,217.83,2.45,100.15,0
2021-08-23 22:00:00+00:00,2021,8,23,22,0,0,7.03,77.38,215.6,2.98,100.14,0
2021-08-23 23:00:00+00:00,2021,8,23,23,0,0,6.74,77.88,219.07,3.5,100.13,0
2021-08-24 00:00:00+00:00,2021,8,24,0,0,0,6.43,78.31,221.49,4.01,100.12,0
2021-08-24 01:00:00+00:00,2021,8,24,1,0,0,5.97,80.25,220.64,4.32,100.09,0
2021-08-24 02:00:00+00:00,2021,8,24,2,0,0,5.23,84.88,218.16,4.3,100.06,0
2021-08-24 03:00:00+00:00,2021,8,24,3,0,0,4.51,89.19,215.51,4.31,100.04,0
2021-08-24 04:00:00+00:00,2021,8,24,4,0,0,3.9,92.5,215.02,4.5,100.07,0
2021-08-24 05:00:00+00:00,2021,8,24,5,0,0,3.46,95.06,215.69,4.84,100.12,0
2021-08-24 06:00:00+00:00,2021,8,24,6,21.36,6.2,3.42,95.06,215.01,5.14,100.18,0
2021-08-24 07:00:00+00:00,2021,8,24,7,191.45,76.67,4.81,86.88,214.15,5.69,100.22,0
2021-08-24 08:00:00+00:00,2021,8,24,8,383.63,161.45,6.76,78.12,216.72,5.14,100.27,0
2021-08-24 09:00:00+00:00,2021,8,24,9,549.15,234.27,9.3,65.81,225.35,5.11,100.29,0
2021-08-24 10:00:00+00:00,2021,8,24,10,669.81,290.08,11.26,55.69,239.54,5,100.28,0
2021-08-24 11:00:00+00:00,2021,8,24,11,701.77,304.75,12.08,52.38,254.28,5,100.27,0
2021-08-24 12:00:00+00:00,2021,8,24,12,693.17,300.12,12.33,51.38,263.61,5.87,100.26,0
2021-08-24 13:00:00+00:00,2021,8,24,13,652.49,279.92,12.19,51.06,265,6.74,100.25,0
2021-08-24 14:00:00+00:00,2021,8,24,14,519.7,222.1,11.82,51,263.58,7.01,100.27,0
2021-08-24 15:00:00+00:00,2021,8,24,15,333.16,140.05,11.21,53,262.24,6.93,100.29,0
2021-08-24 16:00:00+00:00,2021,8,24,16,138.83,55.73,10.09,60.38,262.57,6.54,100.35,0
2021-08-24 17:00:00+00:00,2021,8,24,17,8.66,1.8,8.23,72.94,262.49,6.22,100.44,0
2021-08-24 18:00:00+00:00,2021,8,24,18,0,0,7.55,80.69,260.77,6.43,100.54,0
2021-08-24 19:00:00+00:00,2021,8,24,19,0,0,7.2,85.44,258.79,5.86,100.62,0
2021-08-24 20:00:00+00:00,2021,8,24,20,0,0,6.85,88.19,257.16,5.37,100.66,0
2021-08-24 21:00:00+00:00,2021,8,24,21,0,0,6.47,90.62,256.6,5.02,100.71,0
2021-08-24 22:00:00+00:00,2021,8,24,22,0,0,6.26,91.94,256.82,4.67,100.72,0
2021-08-24 23:00:00+00:00,2021,8,24,23,0,0,6.12,93,257.53,4.36,100.74,0
2021-08-25 00:00:00+00:00,2021,8,25,0,0,0,6.15,92.75,260.01,3.72,100.73,0
2021-08-25 01:00:00+00:00,2021,8,25,1,0,0,6.37,92,267.17,3.28,100.73,0
2021-08-25 02:00:00+00:00,2021,8,25,2,0,0,6.67,90.81,277.85,2.67,100.71,0.01
2021-08-25 03:00:00+00:00,2021,8,25,3,0,0,6.85,90.75,289.85,2.18,100.72,0.01
2021-08-25 04:00:00+00:00,2021,8,25,4,0,0,6.91,91.5,304.85,1.94,100.77,0.01
2021-08-25 05:00:00+00:00,2021,8,25,5,0,0,6.98,92.06,324.07,1.76,100.84,0.02
2021-08-25 06:00:00+00:00,2021,8,25,6,17.15,4.98,7.06,92.19,341.46,1.69,100.92,0.02
2021-08-25 07:00:00+00:00,2021,8,25,7,124.54,53,7.69,89.56,354.88,1.67,100.99,0.03
2021-08-25 08:00:00+00:00,2021,8,25,8,276.64,121.88,7.94,86.88,10.06,2.07,101.04,0.03
2021-08-25 09:00:00+00:00,2021,8,25,9,372.14,161.75,8.11,85.75,25.48,2.54,101.06,0.13
2021-08-25 10:00:00+00:00,2021,8,25,10,498.18,224.12,8.74,84.88,25.43,3.21,101.06,0.1
2021-08-25 11:00:00+00:00,2021,8,25,11,528.25,238.15,9.31,85,17.69,3.95,101.06,0.07
2021-08-25 12:00:00+00:00,2021,8,25,12,532.77,238.88,9.89,83.88,7.69,4.7,101.04,0.06
2021-08-25 13:00:00+00:00,2021,8,25,13,471.37,210.08,9.87,84.25,358.39,5.18,101.03,0.06
2021-08-25 14:00:00+00:00,2021,8,25,14,337.93,146.8,9.4,85.69,351.33,5,101.06,0.06
2021-08-25 15:00:00+00:00,2021,8,25,15,194.93,83.45,8.87,87.5,351.76,4.44,101.08,0.07
2021-08-25 16:00:00+00:00,2021,8,25,16,78.99,33.45,8.5,89.06,353.92,3.82,101.08,0.03
2021-08-25 17:00:00+00:00,2021,8,25,17,6.8,1.45,8.4,90.25,3.54,3.24,101.06,0.03
2021-08-25 18:00:00+00:00,2021,8,25,18,0,0,8.39,91.38,12.7,2.89,101.07,0.02
2021-08-25 19:00:00+00:00,2021,8,25,19,0,0,8.48,91.19,9.86,2.74,101.1,0.02
2021-08-25 20:00:00+00:00,2021,8,25,20,0,0,8.38,91.88,3.5,2.75,101.15,0.02
2021-08-25 21:00:00+00:00,2021,8,25,21,0,0,8.24,92.44,5.44,2.91,101.16,0.02
2021-08-25 22:00:00+00:00,2021,8,25,22,0,0,8.14,92.69,10.69,2.9,101.13,0.02
2021-08-25 23:00:00+00:00,2021,8,25,23,0,0,8.05,92.81,23.23,2.93,101.07,0.02
2021-08-26 00:00:00+00:00,2021,8,26,0,0,0,8.05,92.75,33.02,3.1,101.01,0.03
2021-08-26 01:00:00+00:00,2021,8,26,1,0,0,8.19,92.06,31.61,3.07,100.98,0.05
2021-08-26 02:00:00+00:00,2021,8,26,2,0,0,8.24,92.12,33.43,3.26,100.92,0.05
2021-08-26 03:00:00+00:00,2021,8,26,3,0,0,8.24,91.94,32.44,2.93,100.9,0.04
2021-08-26 04:00:00+00:00,2021,8,26,4,0,0,8.08,92.62,27.91,2.87,100.91,0.04
2021-08-26 05:00:00+00:00,2021,8,26,5,0,0,8.2,91.94,25.74,2.61,100.94,0.03
2021-08-26 06:00:00+00:00,2021,8,26,6,22.05,6.5,8.27,91.25,26.93,2.29,100.96,0.02
2021-08-26 07:00:00+00:00,2021,8,26,7,162.78,68.83,8.87,88.12,28.04,2.13,100.99,0.03
2021-08-26 08:00:00+00:00,2021,8,26,8,337.32,147.8,9.26,85.88,17.61,1.72,101,0.02
2021-08-26 09:00:00+00:00,2021,8,26,9,486.48,213.73,9.94,82.69,350.2,1.71,100.98,0.02
2021-08-26 10:00:00+00:00,2021,8,26,10,558.91,245.02,10.6,80.69,331.44,2.01,100.93,0.01
2021-08-26 11:00:00+00:00,2021,8,26,11,634.74,281.65,11.2,78.31,317.27,2.46,100.88,0.01
2021-08-26 12:00:00+00:00,2021,8,26,12,636.05,282.48,11.46,76.12,305.89,2.98,100.8,0.01
2021-08-26 13:00:00+00:00,2021,8,26,13,559,244.3,11.39,75,296.7,3.32,100.73,0
2021-08-26 14:00:00+00:00,2021,8,26,14,500.55,219.25,11.08,75.25,289.51,3.42,100.67,0
2021-08-26 15:00:00+00:00,2021,8,26,15,324.33,140.27,10.71,76.06,284.46,3.36,100.61,0
2021-08-26 16:00:00+00:00,2021,8,26,16,132.91,55.3,10.2,78.25,282.3,3.56,100.58,0
2021-08-26 17:00:00+00:00,2021,8,26,17,9.19,2.2,9.08,84.75,279.74,3.75,100.59,0
2021-08-26 18:00:00+00:00,2021,8,26,18,0,0,8.54,88,274.17,4.22,100.6,0
2021-08-26 19:00:00+00:00,2021,8,26,19,0,0,8.27,89.56,268.2,4.38,100.61,0
2021-08-26 20:00:00+00:00,2021,8,26,20,0,0,7.9,91.25,261.4,4.06,100.6,0
2021-08-26 21:00:00+00:00,2021,8,26,21,0,0,7.57,92.38,253.66,3.66,100.57,0
